Unnamed: 0,id,author,summary_id,accuracy,relevance,creativity,specificity,feasibility,red_flags,id_summary,model,task_index,accuracy_summary,relevance_summary,novelty,specificity_summary,feasibility_summary,accuracy_adjusted,relevance_adjusted,creativity_adjusted,specificity_adjusted,feasibility_adjusted,red_flags_adjusted
115,20,Dyke,79,8,7,8,9,9,0,79,babyagi-gpt-4,10,8,8,7,8,7,-0.166666666666666,-0.5333333333333332,1.0999999999999996,1.9000000000000004,0.9666666666666668,0.0
116,114,Clusmann,79,4,2,4,4,8,0,79,babyagi-gpt-4,10,8,8,7,8,7,-2.0,-2.3,0.2333333333333334,0.6000000000000001,2.466666666666667,-0.0666666666666666
117,219,Truhn,79,9,5,2,2,7,0,79,babyagi-gpt-4,10,8,8,7,8,7,1.1333333333333335,-1.4333333333333336,-2.2333333333333334,-2.5666666666666664,-0.3666666666666662,0.0
118,322,Isabella,79,6,3,2,2,3,0,79,babyagi-gpt-4,10,8,8,7,8,7,-2.7666666666666675,-3.333333333333333,-1.0666666666666669,-2.533333333333333,-3.1,0.0
119,427,Schneider,79,9,7,7,7,8,0,79,babyagi-gpt-4,10,8,8,7,8,7,0.4333333333333335,-0.0333333333333332,0.9333333333333336,0.7333333333333334,0.3666666666666662,-0.0666666666666666
120,513,Kather,79,7,4,3,3,7,0,79,babyagi-gpt-4,10,8,8,7,8,7,0.4666666666666668,-0.2333333333333334,-0.3999999999999999,-0.2333333333333334,2.6,0.0
121,21,Dyke,86,8,6,7,5,7,0,86,babyagi-gpt-4,10,8,9,7,9,7,-0.166666666666666,-1.5333333333333332,0.0999999999999996,-2.1,-1.0333333333333332,0.0
122,120,Clusmann,86,7,6,5,4,8,0,86,babyagi-gpt-4,10,8,9,7,9,7,1.0,1.7000000000000002,1.2333333333333334,0.6000000000000001,2.466666666666667,-0.0666666666666666
123,213,Truhn,86,7,6,3,3,7,0,86,babyagi-gpt-4,10,8,9,7,9,7,-0.8666666666666663,-0.4333333333333335,-1.2333333333333334,-1.5666666666666664,-0.3666666666666662,0.0
124,315,Isabella,86,5,3,1,1,3,0,86,babyagi-gpt-4,10,8,9,7,9,7,-3.766666666666668,-3.333333333333333,-2.066666666666667,-3.533333333333333,-3.1,0.0
125,501,Schneider,86,9,7,6,7,7,0,86,babyagi-gpt-4,10,8,9,7,9,7,0.4333333333333335,-0.0333333333333332,-0.0666666666666664,0.7333333333333334,-0.6333333333333337,-0.0666666666666666
126,502,Kather,86,10,2,2,3,7,0,86,babyagi-gpt-4,10,8,9,7,9,7,3.466666666666667,-2.2333333333333334,-1.4,-0.2333333333333334,2.6,0.0
127,22,Dyke,22,6,7,6,7,7,1,22,camel-gpt4,10,9,9,7,10,8,-1.9000000000000004,-0.2999999999999998,-1.0999999999999996,-0.4000000000000003,-1.3000000000000007,0.9
128,111,Clusmann,22,9,9,9,9,7,0,22,camel-gpt4,10,9,9,7,10,8,1.7999999999999998,2.1,2.1,2.9000000000000004,0.7999999999999998,0.0
129,217,Truhn,22,8,6,3,3,6,0,22,camel-gpt4,10,9,9,7,10,8,0.0,-0.9000000000000004,-2.8,-2.9000000000000004,-0.7000000000000002,0.0
130,320,Isabella,22,10,8,4,6,6,0,22,camel-gpt4,10,9,9,7,10,8,0.0,-1.4000000000000004,-0.7999999999999998,-2.0,-0.2999999999999998,0.0
131,485,Schneider,22,9,7,7,7,8,0,22,camel-gpt4,10,9,9,7,10,8,-0.3000000000000007,-0.5999999999999996,-0.2999999999999998,-0.5,0.0999999999999996,0.0
132,519,Kather,22,8,8,8,8,8,0,22,camel-gpt4,10,9,9,7,10,8,0.7999999999999998,2.1,2.8,2.6,2.7,0.0
